Hipercellularity,Membranous,Normal,Sclerosis,podocytopathy,crescent,file,True Attribute
1,0,0,0,0,1,/crescentes/H_E/FIOCRUZ20190123-14858.jpg,crescentes
1,0,0,0,0,1,/crescentes/H_E/FIOCRUZ20190123-1493.jpg,crescentes
0,1,0,1,0,0,/crescentes/H_E/FIOCRUZ20190123-15452.jpg,crescentes
0,0,0,1,0,1,/crescentes/H_E/FIOCRUZ20190123-15463.jpg,crescentes
0,0,0,1,0,1,/crescentes/H_E/FIOCRUZ20190123-15466.jpg,crescentes
1,0,0,1,0,1,/crescentes/H_E/FIOCRUZ20190123-15476.jpg,crescentes
1,0,0,1,0,1,/crescentes/H_E/FIOCRUZ20190123-15533.jpg,crescentes
0,0,0,1,0,1,/crescentes/H_E/FIOCRUZ20190123-15535.jpg,crescentes
0,0,0,1,0,1,/crescentes/H_E/FIOCRUZ20190123-15536.jpg,crescentes
1,0,0,1,0,1,/crescentes/H_E/FIOCRUZ20190123-15537.jpg,crescentes
1,0,0,0,0,0,/crescentes/H_E/FIOCRUZ20190123-15543.jpg,crescentes
0,0,0,1,0,1,/crescentes/H_E/FIOCRUZ20190123-15548.jpg,crescentes
1,0,0,0,0,1,/crescentes/H_E/FIOCRUZ20190123-15549.jpg,crescentes
1,0,0,0,0,1,/crescentes/H_E/FIOCRUZ20190123-15552.jpg,crescentes
1,0,0,1,0,1,/crescentes/H_E/FIOCRUZ20190123-15707.jpg,crescentes
1,0,0,0,0,1,/crescentes/H_E/FIOCRUZ20190123-15721.jpg,crescentes
0,0,0,0,0,1,/crescentes/H_E/FIOCRUZ20190123-15723.jpg,crescentes
0,0,0,1,0,1,/crescentes/H_E/FIOCRUZ20190123-15861.jpg,crescentes
1,0,0,0,0,1,/crescentes/H_E/FIOCRUZ20190123-15865.jpg,crescentes
0,0,0,0,0,1,/crescentes/H_E/FIOCRUZ20190123-159.jpg,crescentes
0,0,0,1,0,1,/crescentes/H_E/FIOCRUZ20190123-15902.jpg,crescentes
0,0,0,1,0,1,/crescentes/H_E/FIOCRUZ20190123-160.jpg,crescentes
0,0,0,0,0,1,/crescentes/H_E/FIOCRUZ20190123-162.jpg,crescentes
0,0,0,0,0,1,/crescentes/H_E/FIOCRUZ20190123-163.jpg,crescentes
0,0,0,0,0,1,/crescentes/H_E/FIOCRUZ20190123-16342.jpg,crescentes
0,0,0,1,0,1,/crescentes/H_E/FIOCRUZ20190123-16384.jpg,crescentes
1,0,0,0,0,1,/crescentes/H_E/FIOCRUZ20190123-16389.jpg,crescentes
1,0,0,0,0,1,/crescentes/H_E/FIOCRUZ20190123-16390.jpg,crescentes
0,0,0,1,0,0,/crescentes/H_E/FIOCRUZ20190123-16391.jpg,crescentes
0,0,0,1,0,1,/crescentes/H_E/FIOCRUZ20190123-16392.jpg,crescentes
0,0,0,1,0,1,/crescentes/H_E/FIOCRUZ20190123-16393.jpg,crescentes
0,0,0,1,0,1,/crescentes/H_E/FIOCRUZ20190123-16421.jpg,crescentes
1,0,0,0,0,1,/crescentes/H_E/FIOCRUZ20190123-16427.jpg,crescentes
0,0,0,1,0,1,/crescentes/H_E/FIOCRUZ20190123-16430.jpg,crescentes
0,0,0,1,0,1,/crescentes/H_E/FIOCRUZ20190123-16431.jpg,crescentes
0,0,0,1,0,1,/crescentes/H_E/FIOCRUZ20190123-16509.jpg,crescentes
0,0,0,1,0,1,/crescentes/H_E/FIOCRUZ20190123-16512.jpg,crescentes
0,0,0,1,0,1,/crescentes/H_E/FIOCRUZ20190123-16748.jpg,crescentes
0,0,0,1,0,1,/crescentes/H_E/FIOCRUZ20190123-16750.jpg,crescentes
1,0,0,0,0,1,/crescentes/H_E/FIOCRUZ20190123-17193.jpg,crescentes
1,0,0,1,0,1,/crescentes/H_E/FIOCRUZ20190123-17198.jpg,crescentes
0,0,0,1,0,1,/crescentes/H_E/FIOCRUZ20190123-17206.jpg,crescentes
1,0,0,0,0,1,/crescentes/H_E/FIOCRUZ20190123-17207.jpg,crescentes
0,0,0,1,0,1,/crescentes/H_E/FIOCRUZ20190123-17537.jpg,crescentes
1,0,0,1,0,1,/crescentes/H_E/FIOCRUZ20190123-17538.jpg,crescentes
1,0,0,1,0,1,/crescentes/H_E/FIOCRUZ20190123-17539.jpg,crescentes
0,0,0,1,0,1,/crescentes/H_E/FIOCRUZ20190123-17544.jpg,crescentes
0,0,0,1,0,1,/crescentes/H_E/FIOCRUZ20190123-17546.jpg,crescentes
0,0,0,1,0,1,/crescentes/H_E/FIOCRUZ20190123-17547.jpg,crescentes
0,0,0,1,0,1,/crescentes/H_E/FIOCRUZ20190123-17548.jpg,crescentes
1,0,0,1,0,1,/crescentes/H_E/FIOCRUZ20190123-17563.jpg,crescentes
1,0,0,1,0,1,/crescentes/H_E/FIOCRUZ20190123-17564.jpg,crescentes
0,0,0,1,0,1,/crescentes/H_E/FIOCRUZ20190123-17597.jpg,crescentes
1,0,0,0,0,1,/crescentes/H_E/FIOCRUZ20190123-17669.jpg,crescentes
0,0,0,1,0,1,/crescentes/H_E/FIOCRUZ20190123-1773.jpg,crescentes
0,0,0,1,0,1,/crescentes/H_E/FIOCRUZ20190123-18288.jpg,crescentes
1,0,0,0,0,1,/crescentes/H_E/FIOCRUZ20190123-18400.jpg,crescentes
1,0,0,0,0,1,/crescentes/H_E/FIOCRUZ20190123-18401.jpg,crescentes
1,0,0,0,0,1,/crescentes/H_E/FIOCRUZ20190123-18402.jpg,crescentes
1,0,0,0,0,1,/crescentes/H_E/FIOCRUZ20190123-18404.jpg,crescentes
1,0,0,0,0,1,/crescentes/H_E/FIOCRUZ20190123-18406.jpg,crescentes
1,0,0,0,0,1,/crescentes/H_E/FIOCRUZ20190123-18415.jpg,crescentes
1,0,0,1,0,1,/crescentes/H_E/FIOCRUZ20190123-18417.jpg,crescentes
1,0,0,0,0,0,/crescentes/H_E/FIOCRUZ20190123-18419.jpg,crescentes
0,0,0,1,0,1,/crescentes/H_E/FIOCRUZ20190123-18420.jpg,crescentes
1,0,0,0,0,1,/crescentes/H_E/FIOCRUZ20190123-18422.jpg,crescentes
0,0,0,1,0,1,/crescentes/H_E/FIOCRUZ20190123-18423.jpg,crescentes
1,0,0,1,0,1,/crescentes/H_E/FIOCRUZ20190123-18426.jpg,crescentes
0,0,0,1,0,1,/crescentes/H_E/FIOCRUZ20190123-18558.jpg,crescentes
0,0,0,1,0,1,/crescentes/H_E/FIOCRUZ20190123-18567.jpg,crescentes
0,0,0,1,0,1,/crescentes/H_E/FIOCRUZ20190123-18573.jpg,crescentes
0,0,0,1,0,1,/crescentes/H_E/FIOCRUZ20190123-18594.jpg,crescentes
0,0,0,1,0,1,/crescentes/H_E/FIOCRUZ20190123-19363.jpg,crescentes
1,0,0,0,0,1,/crescentes/H_E/FIOCRUZ20190123-19496.JPG,crescentes
1,0,0,0,0,1,/crescentes/H_E/FIOCRUZ20190123-19515.JPG,crescentes
1,0,0,0,0,1,/crescentes/H_E/FIOCRUZ20190123-19527.JPG,crescentes
0,0,0,1,0,1,/crescentes/H_E/FIOCRUZ20190123-19715.JPG,crescentes
1,0,0,0,0,1,/crescentes/H_E/FIOCRUZ20190123-2035.jpg,crescentes
0,0,0,1,0,1,/crescentes/H_E/FIOCRUZ20190123-2360.jpg,crescentes
1,0,0,0,0,1,/crescentes/H_E/FIOCRUZ20190123-243.jpg,crescentes
0,1,0,0,0,1,/crescentes/H_E/FIOCRUZ20190123-245.jpg,crescentes
1,0,0,0,0,1,/crescentes/H_E/FIOCRUZ20190123-246.jpg,crescentes
1,0,0,0,0,1,/crescentes/H_E/FIOCRUZ20190123-2489.jpg,crescentes
0,0,0,0,0,1,/crescentes/H_E/FIOCRUZ20190123-251.jpg,crescentes
1,0,0,0,0,1,/crescentes/H_E/FIOCRUZ20190123-254.jpg,crescentes
1,0,0,0,0,1,/crescentes/H_E/FIOCRUZ20190123-2738.jpg,crescentes
1,0,0,1,0,0,/crescentes/H_E/FIOCRUZ20190123-2739.jpg,crescentes
1,0,0,0,0,1,/crescentes/H_E/FIOCRUZ20190123-2740.jpg,crescentes
1,0,0,1,0,1,/crescentes/H_E/FIOCRUZ20190123-2742.jpg,crescentes
0,0,0,1,0,1,/crescentes/H_E/FIOCRUZ20190123-2743.jpg,crescentes
1,0,0,0,0,1,/crescentes/H_E/FIOCRUZ20190123-2744.jpg,crescentes
1,0,0,1,0,1,/crescentes/H_E/FIOCRUZ20190123-2747.jpg,crescentes
0,1,0,0,0,1,/crescentes/H_E/FIOCRUZ20190123-2748.jpg,crescentes
1,0,0,0,0,1,/crescentes/H_E/FIOCRUZ20190123-2771.jpg,crescentes
1,0,0,1,0,1,/crescentes/H_E/FIOCRUZ20190123-3588.jpg,crescentes
1,0,0,0,0,1,/crescentes/H_E/FIOCRUZ20190123-3596.jpg,crescentes
0,0,0,1,0,1,/crescentes/H_E/FIOCRUZ20190123-3841.jpg,crescentes
1,0,0,0,0,1,/crescentes/H_E/FIOCRUZ20190123-4067.jpg,crescentes
0,0,0,0,0,1,/crescentes/H_E/FIOCRUZ20190123-4069.jpg,crescentes
0,0,0,0,0,1,/crescentes/H_E/FIOCRUZ20190123-4221.jpg,crescentes
1,0,0,0,0,1,/crescentes/H_E/FIOCRUZ20190123-4226.jpg,crescentes
1,0,0,0,0,1,/crescentes/H_E/FIOCRUZ20190123-4289.jpg,crescentes
1,0,0,0,0,1,/crescentes/H_E/FIOCRUZ20190123-4290.jpg,crescentes
1,0,0,0,0,0,/crescentes/H_E/FIOCRUZ20190123-4291.jpg,crescentes
1,0,0,0,0,1,/crescentes/H_E/FIOCRUZ20190123-4293.jpg,crescentes
1,0,0,0,0,1,/crescentes/H_E/FIOCRUZ20190123-4296.jpg,crescentes
1,0,0,0,0,1,/crescentes/H_E/FIOCRUZ20190123-4309.jpg,crescentes
0,0,0,0,0,1,/crescentes/H_E/FIOCRUZ20190123-4361.jpg,crescentes
0,0,0,0,0,1,/crescentes/H_E/FIOCRUZ20190123-4393.jpg,crescentes
1,0,0,0,0,1,/crescentes/H_E/FIOCRUZ20190123-4744.jpg,crescentes
1,0,0,0,0,1,/crescentes/H_E/FIOCRUZ20190123-4745.jpg,crescentes
1,0,0,0,0,0,/crescentes/H_E/FIOCRUZ20190123-4750.jpg,crescentes
0,0,1,0,0,1,/crescentes/H_E/FIOCRUZ20190123-5086.jpg,crescentes
0,0,0,1,0,1,/crescentes/H_E/FIOCRUZ20190123-5361.jpg,crescentes
0,0,0,0,0,1,/crescentes/H_E/FIOCRUZ20190123-5462.jpg,crescentes
0,0,0,1,0,1,/crescentes/H_E/FIOCRUZ20190123-5658.jpg,crescentes
1,0,0,0,0,1,/crescentes/H_E/FIOCRUZ20190123-5922.jpg,crescentes
0,0,0,1,0,1,/crescentes/H_E/FIOCRUZ20190123-5924.jpg,crescentes
0,0,0,1,0,1,/crescentes/H_E/FIOCRUZ20190123-5938.jpg,crescentes
1,0,0,0,0,1,/crescentes/H_E/FIOCRUZ20190123-5939.jpg,crescentes
1,0,0,1,0,1,/crescentes/H_E/FIOCRUZ20190123-5944.jpg,crescentes
1,0,0,0,0,1,/crescentes/H_E/FIOCRUZ20190123-5955.jpg,crescentes
0,0,0,1,0,1,/crescentes/H_E/FIOCRUZ20190123-6358.jpg,crescentes
0,1,0,0,0,0,/crescentes/H_E/FIOCRUZ20190123-6789.jpg,crescentes
0,0,0,1,0,1,/crescentes/H_E/FIOCRUZ20190123-6791.jpg,crescentes
0,0,0,0,0,1,/crescentes/H_E/FIOCRUZ20190123-6795.jpg,crescentes
0,0,0,0,0,1,/crescentes/H_E/FIOCRUZ20190123-6799.jpg,crescentes
0,0,0,1,0,1,/crescentes/H_E/FIOCRUZ20190123-6800.jpg,crescentes
0,0,0,0,0,1,/crescentes/H_E/FIOCRUZ20190123-6802.jpg,crescentes
0,0,0,0,0,1,/crescentes/H_E/FIOCRUZ20190123-6804.jpg,crescentes
0,0,0,0,0,1,/crescentes/H_E/FIOCRUZ20190123-6805.jpg,crescentes
0,0,0,1,0,1,/crescentes/H_E/FIOCRUZ20190123-6807.jpg,crescentes
1,0,0,0,0,1,/crescentes/H_E/FIOCRUZ20190123-6845.jpg,crescentes
1,0,0,0,0,1,/crescentes/H_E/FIOCRUZ20190123-6848.jpg,crescentes
1,0,0,0,0,1,/crescentes/H_E/FIOCRUZ20190123-6850.jpg,crescentes
0,0,0,0,0,0,/crescentes/H_E/FIOCRUZ20190123-6852.jpg,crescentes
0,0,0,0,0,1,/crescentes/H_E/FIOCRUZ20190123-6862.jpg,crescentes
1,0,0,0,0,1,/crescentes/H_E/FIOCRUZ20190123-6865.jpg,crescentes
0,0,0,1,0,1,/crescentes/H_E/FIOCRUZ20190123-6870.jpg,crescentes
1,0,0,0,0,1,/crescentes/H_E/FIOCRUZ20190123-6871.jpg,crescentes
0,0,0,1,0,1,/crescentes/H_E/FIOCRUZ20190123-6872.jpg,crescentes
1,0,0,0,0,1,/crescentes/H_E/FIOCRUZ20190123-6874.jpg,crescentes
0,0,0,1,0,1,/crescentes/H_E/FIOCRUZ20190123-6880.jpg,crescentes
0,0,0,1,0,1,/crescentes/H_E/FIOCRUZ20190123-7099.jpg,crescentes
1,0,0,0,0,1,/crescentes/H_E/FIOCRUZ20190123-7100.jpg,crescentes
0,0,0,1,0,1,/crescentes/H_E/FIOCRUZ20190123-7106.jpg,crescentes
0,0,0,1,0,1,/crescentes/H_E/FIOCRUZ20190123-7107.jpg,crescentes
1,0,0,1,0,1,/crescentes/H_E/FIOCRUZ20190123-7108.jpg,crescentes
1,0,0,0,0,1,/crescentes/H_E/FIOCRUZ20190123-7109.jpg,crescentes
1,0,0,0,0,1,/crescentes/H_E/FIOCRUZ20190123-7118.jpg,crescentes
1,0,0,0,0,1,/crescentes/H_E/FIOCRUZ20190123-7120.jpg,crescentes
1,0,0,0,0,1,/crescentes/H_E/FIOCRUZ20190123-7339.jpg,crescentes
1,0,0,0,0,1,/crescentes/H_E/FIOCRUZ20190123-7368.jpg,crescentes
1,0,0,1,0,1,/crescentes/H_E/FIOCRUZ20190123-7373.jpg,crescentes
1,0,0,0,0,1,/crescentes/H_E/FIOCRUZ20190123-7374.jpg,crescentes
0,0,0,0,0,1,/crescentes/H_E/FIOCRUZ20190123-7465.jpg,crescentes
0,1,0,0,0,1,/crescentes/H_E/FIOCRUZ20190123-7485.jpg,crescentes
1,0,0,0,0,1,/crescentes/H_E/FIOCRUZ20190123-75.jpg,crescentes
0,0,0,1,0,1,/crescentes/H_E/FIOCRUZ20190123-7591.jpg,crescentes
1,0,0,0,0,1,/crescentes/H_E/FIOCRUZ20190123-7592.jpg,crescentes
1,0,0,0,0,1,/crescentes/H_E/FIOCRUZ20190123-7594.jpg,crescentes
0,0,0,0,0,1,/crescentes/H_E/FIOCRUZ20190123-7596.jpg,crescentes
0,1,0,1,0,1,/crescentes/H_E/FIOCRUZ20190123-7597.jpg,crescentes
1,1,0,0,0,1,/crescentes/H_E/FIOCRUZ20190123-76.jpg,crescentes
1,0,0,1,0,1,/crescentes/H_E/FIOCRUZ20190123-7604.jpg,crescentes
1,0,0,0,0,1,/crescentes/H_E/FIOCRUZ20190123-7605.jpg,crescentes
1,0,0,1,0,1,/crescentes/H_E/FIOCRUZ20190123-7606.jpg,crescentes
0,1,0,0,0,1,/crescentes/H_E/FIOCRUZ20190123-7615.jpg,crescentes
1,0,0,0,0,1,/crescentes/H_E/FIOCRUZ20190123-7616.jpg,crescentes
0,0,0,1,0,1,/crescentes/H_E/FIOCRUZ20190123-7618.jpg,crescentes
0,0,0,0,0,1,/crescentes/H_E/FIOCRUZ20190123-763.jpg,crescentes
1,0,0,0,0,1,/crescentes/H_E/FIOCRUZ20190123-764.jpg,crescentes
1,0,0,0,0,0,/crescentes/H_E/FIOCRUZ20190123-768.jpg,crescentes
1,0,0,0,0,1,/crescentes/H_E/FIOCRUZ20190123-77.jpg,crescentes
1,0,0,0,0,1,/crescentes/H_E/FIOCRUZ20190123-771.jpg,crescentes
1,0,0,0,0,1,/crescentes/H_E/FIOCRUZ20190123-772.jpg,crescentes
1,0,0,0,0,1,/crescentes/H_E/FIOCRUZ20190123-774.jpg,crescentes
0,1,0,0,0,1,/crescentes/H_E/FIOCRUZ20190123-7763.jpg,crescentes
0,0,0,0,0,1,/crescentes/H_E/FIOCRUZ20190123-7773.jpg,crescentes
0,1,0,0,0,1,/crescentes/H_E/FIOCRUZ20190123-7774.jpg,crescentes
0,1,0,0,0,1,/crescentes/H_E/FIOCRUZ20190123-7777.jpg,crescentes
1,0,0,0,0,1,/crescentes/H_E/FIOCRUZ20190123-779.jpg,crescentes
1,0,0,0,0,1,/crescentes/H_E/FIOCRUZ20190123-78.jpg,crescentes
1,0,0,0,0,1,/crescentes/H_E/FIOCRUZ20190123-783.jpg,crescentes
1,0,0,0,0,1,/crescentes/H_E/FIOCRUZ20190123-785.jpg,crescentes
1,0,0,0,0,1,/crescentes/H_E/FIOCRUZ20190123-787.jpg,crescentes
1,0,0,1,0,1,/crescentes/H_E/FIOCRUZ20190123-805.jpg,crescentes
1,0,0,0,0,1,/crescentes/H_E/FIOCRUZ20190123-806.jpg,crescentes
1,0,0,0,0,1,/crescentes/H_E/FIOCRUZ20190123-807.jpg,crescentes
1,0,0,1,0,1,/crescentes/H_E/FIOCRUZ20190123-810.jpg,crescentes
0,0,0,1,0,1,/crescentes/H_E/FIOCRUZ20190123-8136.jpg,crescentes
0,0,0,0,0,1,/crescentes/H_E/FIOCRUZ20190123-840.jpg,crescentes
0,0,0,0,0,1,/crescentes/H_E/FIOCRUZ20190123-841.jpg,crescentes
1,0,0,0,0,1,/crescentes/H_E/FIOCRUZ20190123-873.jpg,crescentes
1,1,0,0,0,1,/crescentes/H_E/FIOCRUZ20190123-874.jpg,crescentes
1,0,0,0,0,0,/crescentes/H_E/FIOCRUZ20190123-875.jpg,crescentes
0,0,0,0,0,1,/crescentes/H_E/FIOCRUZ20190123-876.jpg,crescentes
1,0,0,0,0,1,/crescentes/H_E/FIOCRUZ20190123-878.jpg,crescentes
0,0,0,0,0,1,/crescentes/H_E/FIOCRUZ20190123-884.jpg,crescentes
0,0,0,1,0,1,/crescentes/H_E/FIOCRUZ20190123-9033.jpg,crescentes
0,1,0,0,0,1,/crescentes/H_E/FIOCRUZ20190123-9035.jpg,crescentes
0,0,0,1,0,1,/crescentes/H_E/FIOCRUZ20190123-9045.jpg,crescentes
0,1,0,1,0,1,/crescentes/H_E/FIOCRUZ20190123-9049.jpg,crescentes
0,1,0,0,0,1,/crescentes/H_E/FIOCRUZ20190123-9060.jpg,crescentes
0,0,0,1,0,1,/crescentes/H_E/FIOCRUZ20190123-9063.jpg,crescentes
0,0,0,0,0,1,/crescentes/H_E/FIOCRUZ20190123-9068.jpg,crescentes
0,0,0,1,0,1,/crescentes/H_E/FIOCRUZ20190123-9077.jpg,crescentes
0,1,0,0,0,1,/crescentes/H_E/FIOCRUZ20190123-9082.jpg,crescentes
0,0,0,1,0,1,/crescentes/H_E/FIOCRUZ20190123-9090.jpg,crescentes
0,0,0,1,0,1,/crescentes/H_E/FIOCRUZ20190123-9112.jpg,crescentes
0,0,0,1,0,1,/crescentes/H_E/FIOCRUZ20190123-9122.jpg,crescentes
0,0,0,1,0,1,/crescentes/H_E/FIOCRUZ20190123-9124.jpg,crescentes
0,1,0,1,0,1,/crescentes/H_E/FIOCRUZ20190123-9216.jpg,crescentes
0,0,0,1,0,1,/crescentes/H_E/FIOCRUZ20190123-9217.jpg,crescentes
0,0,0,1,0,1,/crescentes/H_E/FIOCRUZ20190123-9219.jpg,crescentes
0,0,0,1,0,1,/crescentes/H_E/FIOCRUZ20190123-9220.jpg,crescentes
0,0,0,1,0,1,/crescentes/H_E/FIOCRUZ20190123-9224.jpg,crescentes
0,0,0,1,0,1,/crescentes/H_E/FIOCRUZ20190123-9225.jpg,crescentes
0,0,0,1,0,1,/crescentes/H_E/FIOCRUZ20190123-9228.jpg,crescentes
0,0,0,1,0,1,/crescentes/H_E/FIOCRUZ20190123-9233.jpg,crescentes
0,0,0,1,0,1,/crescentes/H_E/FIOCRUZ20190123-9240.jpg,crescentes
0,0,0,0,0,1,/crescentes/H_E/FIOCRUZ20190123-9243.jpg,crescentes
0,0,0,0,0,1,/crescentes/H_E/FIOCRUZ20190123-9244.jpg,crescentes
0,1,0,1,0,1,/crescentes/H_E/FIOCRUZ20190123-9245.jpg,crescentes
0,0,0,1,0,1,/crescentes/H_E/FIOCRUZ20190123-9247.jpg,crescentes
0,0,0,0,0,1,/crescentes/H_E/FIOCRUZ20190123-9248.jpg,crescentes
1,0,0,0,0,0,/crescentes/H_E/FIOCRUZ20190123-961.jpg,crescentes
0,0,0,1,0,1,/crescentes/H_E/FIOCRUZ20190123-9636.jpg,crescentes
0,0,0,0,0,1,/crescentes/H_E/FIOCRUZ20190123-967.jpg,crescentes
0,0,0,0,0,1,/crescentes/H_E/FIOCRUZ20190123-9721.jpg,crescentes
0,0,0,0,0,1,/crescentes/H_E/FIOCRUZ20190123-9722.jpg,crescentes
0,0,0,0,0,1,/crescentes/H_E/FIOCRUZ20190123-9723.jpg,crescentes
0,1,0,0,0,1,/crescentes/H_E/FIOCRUZ20190123-9724.jpg,crescentes
0,1,0,0,0,1,/crescentes/H_E/FIOCRUZ20190123-9725.jpg,crescentes
0,0,0,1,0,1,/crescentes/H_E/FIOCRUZ20190123-9728.jpg,crescentes
0,1,0,1,0,1,/crescentes/H_E/FIOCRUZ20190123-9731.jpg,crescentes
0,0,0,1,0,1,/crescentes/H_E/FIOCRUZ20190123-9732.jpg,crescentes
0,0,0,1,0,1,/crescentes/H_E/FIOCRUZ20190123-9733.jpg,crescentes
0,0,0,1,0,1,/crescentes/H_E/FIOCRUZ20190123-9734.jpg,crescentes
0,0,0,1,0,1,/crescentes/H_E/FIOCRUZ20190123-9736.jpg,crescentes
0,0,0,1,0,1,/crescentes/H_E/FIOCRUZ20190123-9737.jpg,crescentes
0,1,0,1,0,1,/crescentes/H_E/FIOCRUZ20190123-9739.jpg,crescentes
0,0,0,1,0,1,/crescentes/H_E/FIOCRUZ20190123-9740.jpg,crescentes
0,0,0,1,0,1,/crescentes/H_E/FIOCRUZ20190123-9742.jpg,crescentes
0,0,0,1,0,1,/crescentes/H_E/FIOCRUZ20190123-9744.jpg,crescentes
0,0,0,0,0,1,/crescentes/H_E/FIOCRUZ20190123-9745.jpg,crescentes
0,0,0,0,0,1,/crescentes/H_E/FIOCRUZ20190123-9746.jpg,crescentes
0,0,0,0,0,1,/crescentes/H_E/FIOCRUZ20190123-9748.jpg,crescentes
0,1,0,0,0,1,/crescentes/H_E/FIOCRUZ20190123-9749.jpg,crescentes
0,0,0,0,0,1,/crescentes/H_E/FIOCRUZ20190123-9751.jpg,crescentes
0,0,0,0,0,1,/crescentes/H_E/FIOCRUZ20190123-9752.jpg,crescentes
0,0,0,0,0,1,/crescentes/H_E/FIOCRUZ20190123-9753.jpg,crescentes
0,0,0,1,0,1,/crescentes/H_E/FIOCRUZ20190123-9754.jpg,crescentes
0,0,0,0,0,1,/crescentes/H_E/FIOCRUZ20190123-9757.jpg,crescentes
0,1,0,1,0,1,/crescentes/H_E/FIOCRUZ20190123-9759.jpg,crescentes
0,1,0,1,0,1,/crescentes/H_E/FIOCRUZ20190123-9760.jpg,crescentes
0,0,0,1,0,1,/crescentes/H_E/FIOCRUZ20190123-9762.jpg,crescentes
0,0,0,1,0,1,/crescentes/H_E/FIOCRUZ20190123-9763.jpg,crescentes
0,0,0,1,0,1,/crescentes/H_E/FIOCRUZ20190123-9764.jpg,crescentes
0,0,0,1,0,1,/crescentes/H_E/FIOCRUZ20190123-9765.jpg,crescentes
0,0,0,1,0,1,/crescentes/H_E/FIOCRUZ20190123-9768.jpg,crescentes
0,0,0,1,0,1,/crescentes/H_E/FIOCRUZ20190123-9770.jpg,crescentes
0,0,0,1,0,1,/crescentes/H_E/FIOCRUZ20190123-9771.jpg,crescentes
0,0,0,1,0,1,/crescentes/H_E/FIOCRUZ20190123-9773.jpg,crescentes
0,1,0,1,0,1,/crescentes/H_E/FIOCRUZ20190123-9775.jpg,crescentes
0,0,0,0,0,1,/crescentes/H_E/FIOCRUZ20190123-9776.jpg,crescentes
0,0,0,1,0,1,/crescentes/H_E/FIOCRUZ20190123-9777.jpg,crescentes
0,1,0,0,0,1,/crescentes/H_E/FIOCRUZ20190123-9778.jpg,crescentes
0,0,0,1,0,1,/crescentes/H_E/FIOCRUZ20190123-9779.jpg,crescentes
0,0,0,1,0,1,/crescentes/H_E/FIOCRUZ20190123-9781.jpg,crescentes
0,0,0,1,0,1,/crescentes/H_E/FIOCRUZ20190123-9782.jpg,crescentes
0,0,0,1,0,1,/crescentes/H_E/FIOCRUZ20190123-9783.jpg,crescentes
0,0,0,1,0,1,/crescentes/H_E/FIOCRUZ20190123-9785.jpg,crescentes
0,1,0,1,0,1,/crescentes/H_E/FIOCRUZ20190123-9787.jpg,crescentes
0,0,0,1,0,1,/crescentes/H_E/FIOCRUZ20190123-9788.jpg,crescentes
0,1,0,1,0,1,/crescentes/H_E/FIOCRUZ20190123-9789.jpg,crescentes
0,1,0,0,0,1,/crescentes/H_E/FIOCRUZ20190123-9883.jpg,crescentes
0,1,0,1,0,1,/crescentes/H_E/FIOCRUZ20190123-9886.jpg,crescentes
0,1,0,0,0,0,/crescentes/H_E/FIOCRUZ20190123-9890.jpg,crescentes
0,0,0,0,0,1,/crescentes/H_E/FIOCRUZ20190123-9908.jpg,crescentes
0,0,0,0,0,1,/crescentes/H_E/FIOCRUZ20190123-9964.jpg,crescentes
0,1,0,0,0,1,/crescentes/H_E/FIOCRUZ20190123-9970.jpg,crescentes
0,0,0,0,0,1,/crescentes/H_E/FIOCRUZ20190123-9976.jpg,crescentes
0,0,0,0,0,1,/crescentes/H_E/HOSPITALDORIM20190128-370.jpg,crescentes
0,0,0,0,0,1,/crescentes/H_E/IMAGEPAT20190122-123.jpg,crescentes
0,0,0,1,0,1,/crescentes/H_E/IMAGEPAT20190122-126.jpg,crescentes
1,0,0,1,0,1,/crescentes/H_E/IMAGEPAT20190122-127.jpg,crescentes
1,0,0,0,0,1,/crescentes/H_E/IMAGEPAT20190122-193.jpg,crescentes
0,1,0,0,0,1,/crescentes/H_E/IMAGEPAT20190122-62.jpg,crescentes
0,0,0,1,0,1,/crescentes/H_E/IMAGEPAT20190122-63.jpg,crescentes
1,0,0,0,0,1,/crescentes/H_E/IMAGEPAT20190122-967.jpg,crescentes
1,0,0,1,0,1,/crescentes/H_E/IMAGEPAT20190122-968.jpg,crescentes
0,0,0,1,0,1,/crescentes/PAMS/FIOCRUZ20190122 (2133).jpg,crescentes
0,0,0,1,0,1,/crescentes/PAMS/FIOCRUZ20190122 (2402).jpg,crescentes
0,0,0,1,0,1,/crescentes/PAMS/FIOCRUZ20190122 (25).jpg,crescentes
0,0,0,1,0,1,/crescentes/PAMS/FIOCRUZ20190122 (2516).jpg,crescentes
0,0,0,1,0,1,/crescentes/PAMS/FIOCRUZ20190122 (26).jpg,crescentes
0,0,0,1,0,1,/crescentes/PAMS/FIOCRUZ20190122 (27).jpg,crescentes
0,0,0,1,0,1,/crescentes/PAMS/FIOCRUZ20190122 (2731).jpg,crescentes
0,0,0,1,0,1,/crescentes/PAMS/FIOCRUZ20190122 (2733).jpg,crescentes
0,0,0,1,0,1,/crescentes/PAMS/FIOCRUZ20190122 (2734).jpg,crescentes
0,0,0,1,0,1,/crescentes/PAMS/FIOCRUZ20190122 (3052).jpg,crescentes
0,0,0,1,0,1,/crescentes/PAMS/FIOCRUZ20190122 (3357).jpg,crescentes
